latitude,longitude,coastal_200m_more_depth,geometry,Country
-19.08333396911621,-179.8333282470703,1,POINT (-179.8333282470703 -19.08333396911621),Fiji
-19.08333396911621,-179.75,1,POINT (-179.75 -19.08333396911621),Fiji
-19.08333396911621,-180.0,1,POINT (-180 -19.08333396911621),Fiji
-19.0,-180.0,1,POINT (-180 -19),Fiji
-19.0,-179.75,1,POINT (-179.75 -19),Fiji
-19.08333396911621,-178.9166717529297,1,POINT (-178.9166717529297 -19.08333396911621),Fiji
-19.08333396911621,-179.0,1,POINT (-179 -19.08333396911621),Fiji
-19.0,-179.0,1,POINT (-179 -19),Fiji
-18.91666603088379,-179.0,1,POINT (-179 -18.91666603088379),Fiji
-18.83333396911621,-179.0,1,POINT (-179 -18.83333396911621),Fiji
-18.83333396911621,-178.9166717529297,1,POINT (-178.9166717529297 -18.83333396911621),Fiji
-18.75,-179.5833282470703,1,POINT (-179.5833282470703 -18.75),Fiji
-18.75,-179.5,1,POINT (-179.5 -18.75),Fiji
-18.91666603088379,-179.9166717529297,1,POINT (-179.9166717529297 -18.91666603088379),Fiji
-18.91666603088379,-180.0,1,POINT (-180 -18.91666603088379),Fiji
-18.91666603088379,-179.75,1,POINT (-179.75 -18.91666603088379),Fiji
-18.83333396911621,-179.8333282470703,1,POINT (-179.8333282470703 -18.83333396911621),Fiji
-18.83333396911621,-179.75,1,POINT (-179.75 -18.83333396911621),Fiji
-18.83333396911621,-179.9166717529297,1,POINT (-179.9166717529297 -18.83333396911621),Fiji
-18.75,-179.6666717529297,1,POINT (-179.6666717529297 -18.75),Fiji
-18.66666603088379,-179.6666717529297,1,POINT (-179.6666717529297 -18.66666603088379),Fiji
-18.66666603088379,-179.5,1,POINT (-179.5 -18.66666603088379),Fiji
-18.58333396911621,-179.5,1,POINT (-179.5 -18.58333396911621),Fiji
-18.58333396911621,-179.5833282470703,1,POINT (-179.5833282470703 -18.58333396911621),Fiji
-18.58333396911621,-178.1666717529297,1,POINT (-178.1666717529297 -18.58333396911621),Fiji
-18.5,-178.3333282470703,1,POINT (-178.3333282470703 -18.5),Fiji
-18.5,-178.4166717529297,1,POINT (-178.4166717529297 -18.5),Fiji
-18.5,-178.25,1,POINT (-178.25 -18.5),Fiji
-18.5,-178.1666717529297,1,POINT (-178.1666717529297 -18.5),Fiji
-18.41666603088379,-178.1666717529297,1,POINT (-178.1666717529297 -18.41666603088379),Fiji
-18.41666603088379,-178.3333282470703,1,POINT (-178.3333282470703 -18.41666603088379),Fiji
-18.41666603088379,-178.25,1,POINT (-178.25 -18.41666603088379),Fiji
-18.33333396911621,-178.1666717529297,1,POINT (-178.1666717529297 -18.33333396911621),Fiji
-18.25,-178.6666717529297,1,POINT (-178.6666717529297 -18.25),Fiji
-18.25,-178.75,1,POINT (-178.75 -18.25),Fiji
-18.25,-178.5833282470703,1,POINT (-178.5833282470703 -18.25),Fiji
-18.16666603088379,-178.75,1,POINT (-178.75 -18.16666603088379),Fiji
-18.25,-178.1666717529297,1,POINT (-178.1666717529297 -18.25),Fiji
-18.16666603088379,-178.1666717529297,1,POINT (-178.1666717529297 -18.16666603088379),Fiji
-18.16666603088379,-178.25,1,POINT (-178.25 -18.16666603088379),Fiji
-18.08333396911621,-178.75,1,POINT (-178.75 -18.08333396911621),Fiji
-18.08333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -18.08333396911621),Fiji
-18.0,-178.6666717529297,1,POINT (-178.6666717529297 -18),Fiji
-18.0,-178.5833282470703,1,POINT (-178.5833282470703 -18),Fiji
-18.58333396911621,-179.6666717529297,1,POINT (-179.6666717529297 -18.58333396911621),Fiji
-18.5,-178.5833282470703,1,POINT (-178.5833282470703 -18.5),Fiji
-18.5,-178.8333282470703,1,POINT (-178.8333282470703 -18.5),Fiji
-18.41666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -18.41666603088379),Fiji
-18.33333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -18.33333396911621),Fiji
-17.83333396911621,-179.25,1,POINT (-179.25 -17.83333396911621),Fiji
-17.83333396911621,-178.9166717529297,1,POINT (-178.9166717529297 -17.83333396911621),Fiji
-17.66666603088379,-178.9166717529297,1,POINT (-178.9166717529297 -17.66666603088379),Fiji
-17.83333396911621,-179.3333282470703,1,POINT (-179.3333282470703 -17.83333396911621),Fiji
-17.83333396911621,-179.4166717529297,1,POINT (-179.4166717529297 -17.83333396911621),Fiji
-17.75,-179.25,1,POINT (-179.25 -17.75),Fiji
-17.75,-179.4166717529297,1,POINT (-179.4166717529297 -17.75),Fiji
-17.75,-178.9166717529297,1,POINT (-178.9166717529297 -17.75),Fiji
-17.66666603088379,-178.75,1,POINT (-178.75 -17.66666603088379),Fiji
-17.66666603088379,-178.6666717529297,1,POINT (-178.6666717529297 -17.66666603088379),Fiji
-17.58333396911621,-178.75,1,POINT (-178.75 -17.58333396911621),Fiji
-17.58333396911621,-178.9166717529297,1,POINT (-178.9166717529297 -17.58333396911621),Fiji
-17.66666603088379,-179.25,1,POINT (-179.25 -17.66666603088379),Fiji
-17.66666603088379,-179.3333282470703,1,POINT (-179.3333282470703 -17.66666603088379),Fiji
-17.66666603088379,-179.4166717529297,1,POINT (-179.4166717529297 -17.66666603088379),Fiji
-17.58333396911621,-179.25,1,POINT (-179.25 -17.58333396911621),Fiji
