latitude,longitude,coastal_200m_more_depth,geometry,Country
-10.833333015441895,165.5833282470703,1,POINT (165.5833282470703 -10.833333015441895),Solomon Islands
-10.916666984558105,165.75,1,POINT (165.75 -10.916666984558105),Solomon Islands
-10.916666984558105,165.9166717529297,1,POINT (165.9166717529297 -10.916666984558105),Solomon Islands
-10.833333015441895,165.9166717529297,1,POINT (165.9166717529297 -10.833333015441895),Solomon Islands
-10.833333015441895,166.1666717529297,1,POINT (166.1666717529297 -10.833333015441895),Solomon Islands
-10.833333015441895,166.0,1,POINT (166 -10.833333015441895),Solomon Islands
-10.833333015441895,166.0833282470703,1,POINT (166.0833282470703 -10.833333015441895),Solomon Islands
-10.75,166.3333282470703,1,POINT (166.3333282470703 -10.75),Solomon Islands
-10.666666984558105,166.3333282470703,1,POINT (166.3333282470703 -10.666666984558105),Solomon Islands
-10.666666984558105,166.25,1,POINT (166.25 -10.666666984558105),Solomon Islands
-10.75,165.5833282470703,1,POINT (165.5833282470703 -10.75),Solomon Islands
-10.666666984558105,165.5833282470703,1,POINT (165.5833282470703 -10.666666984558105),Solomon Islands
-10.666666984558105,165.75,1,POINT (165.75 -10.666666984558105),Solomon Islands
-10.666666984558105,165.6666717529297,1,POINT (165.6666717529297 -10.666666984558105),Solomon Islands
-10.583333015441895,165.75,1,POINT (165.75 -10.583333015441895),Solomon Islands
-10.75,166.1666717529297,1,POINT (166.1666717529297 -10.75),Solomon Islands
-10.666666984558105,166.1666717529297,1,POINT (166.1666717529297 -10.666666984558105),Solomon Islands
-10.583333015441895,166.0833282470703,1,POINT (166.0833282470703 -10.583333015441895),Solomon Islands
-10.583333015441895,166.0,1,POINT (166 -10.583333015441895),Solomon Islands
-10.583333015441895,166.1666717529297,1,POINT (166.1666717529297 -10.583333015441895),Solomon Islands
-10.416666984558105,167.6666717529297,1,POINT (167.6666717529297 -10.416666984558105),Solomon Islands
-10.416666984558105,167.5,1,POINT (167.5 -10.416666984558105),Solomon Islands
-10.416666984558105,167.5833282470703,1,POINT (167.5833282470703 -10.416666984558105),Solomon Islands
-10.333333015441895,167.5,1,POINT (167.5 -10.333333015441895),Solomon Islands
-10.333333015441895,167.6666717529297,1,POINT (167.6666717529297 -10.333333015441895),Solomon Islands
-10.25,167.5,1,POINT (167.5 -10.25),Solomon Islands
-10.25,167.6666717529297,1,POINT (167.6666717529297 -10.25),Solomon Islands
-10.166666984558105,167.5833282470703,1,POINT (167.5833282470703 -10.166666984558105),Solomon Islands
-10.166666984558105,167.5,1,POINT (167.5 -10.166666984558105),Solomon Islands
-10.166666984558105,167.6666717529297,1,POINT (167.6666717529297 -10.166666984558105),Solomon Islands
-10.583333015441895,165.8333282470703,1,POINT (165.8333282470703 -10.583333015441895),Solomon Islands
-10.583333015441895,165.9166717529297,1,POINT (165.9166717529297 -10.583333015441895),Solomon Islands
-10.333333015441895,166.1666717529297,1,POINT (166.1666717529297 -10.333333015441895),Solomon Islands
-10.333333015441895,166.0833282470703,1,POINT (166.0833282470703 -10.333333015441895),Solomon Islands
-10.333333015441895,166.0,1,POINT (166 -10.333333015441895),Solomon Islands
-10.333333015441895,166.25,1,POINT (166.25 -10.333333015441895),Solomon Islands
-10.333333015441895,166.4166717529297,1,POINT (166.4166717529297 -10.333333015441895),Solomon Islands
-10.333333015441895,166.3333282470703,1,POINT (166.3333282470703 -10.333333015441895),Solomon Islands
-10.25,166.4166717529297,1,POINT (166.4166717529297 -10.25),Solomon Islands
-10.166666984558105,166.4166717529297,1,POINT (166.4166717529297 -10.166666984558105),Solomon Islands
-10.083333015441895,166.4166717529297,1,POINT (166.4166717529297 -10.083333015441895),Solomon Islands
-10.083333015441895,166.25,1,POINT (166.25 -10.083333015441895),Solomon Islands
-10.083333015441895,166.3333282470703,1,POINT (166.3333282470703 -10.083333015441895),Solomon Islands
-10.25,166.0,1,POINT (166 -10.25),Solomon Islands
-10.166666984558105,166.0,1,POINT (166 -10.166666984558105),Solomon Islands
-10.083333015441895,166.0,1,POINT (166 -10.083333015441895),Solomon Islands
-10.083333015441895,166.0833282470703,1,POINT (166.0833282470703 -10.083333015441895),Solomon Islands
-10.0,166.1666717529297,1,POINT (166.1666717529297 -10),Solomon Islands
-10.0,166.25,1,POINT (166.25 -10),Solomon Islands
-10.916666984558105,162.0833282470703,1,POINT (162.0833282470703 -10.916666984558105),Solomon Islands
-10.916666984558105,162.1666717529297,1,POINT (162.1666717529297 -10.916666984558105),Solomon Islands
-10.916666984558105,162.25,1,POINT (162.25 -10.916666984558105),Solomon Islands
-10.916666984558105,162.4166717529297,1,POINT (162.4166717529297 -10.916666984558105),Solomon Islands
-10.916666984558105,162.5,1,POINT (162.5 -10.916666984558105),Solomon Islands
-10.833333015441895,162.5,1,POINT (162.5 -10.833333015441895),Solomon Islands
-10.833333015441895,161.9166717529297,1,POINT (161.9166717529297 -10.833333015441895),Solomon Islands
-10.833333015441895,161.8333282470703,1,POINT (161.8333282470703 -10.833333015441895),Solomon Islands
-10.833333015441895,161.75,1,POINT (161.75 -10.833333015441895),Solomon Islands
-10.75,161.5833282470703,1,POINT (161.5833282470703 -10.75),Solomon Islands
-10.916666984558105,162.0,1,POINT (162 -10.916666984558105),Solomon Islands
-10.916666984558105,162.3333282470703,1,POINT (162.3333282470703 -10.916666984558105),Solomon Islands
-10.833333015441895,162.0,1,POINT (162 -10.833333015441895),Solomon Islands
-10.75,162.5,1,POINT (162.5 -10.75),Solomon Islands
-10.666666984558105,162.5,1,POINT (162.5 -10.666666984558105),Solomon Islands
-10.666666984558105,162.4166717529297,1,POINT (162.4166717529297 -10.666666984558105),Solomon Islands
-10.666666984558105,162.3333282470703,1,POINT (162.3333282470703 -10.666666984558105),Solomon Islands
-10.583333015441895,162.3333282470703,1,POINT (162.3333282470703 -10.583333015441895),Solomon Islands
-10.75,161.75,1,POINT (161.75 -10.75),Solomon Islands
-10.75,161.6666717529297,1,POINT (161.6666717529297 -10.75),Solomon Islands
-10.583333015441895,162.25,1,POINT (162.25 -10.583333015441895),Solomon Islands
-10.5,162.1666717529297,1,POINT (162.1666717529297 -10.5),Solomon Islands
-10.5,162.25,1,POINT (162.25 -10.5),Solomon Islands
-10.416666984558105,162.1666717529297,1,POINT (162.1666717529297 -10.416666984558105),Solomon Islands
-10.416666984558105,162.0833282470703,1,POINT (162.0833282470703 -10.416666984558105),Solomon Islands
-10.416666984558105,162.0,1,POINT (162 -10.416666984558105),Solomon Islands
-10.333333015441895,162.0,1,POINT (162 -10.333333015441895),Solomon Islands
-10.333333015441895,161.8333282470703,1,POINT (161.8333282470703 -10.333333015441895),Solomon Islands
-10.333333015441895,161.9166717529297,1,POINT (161.9166717529297 -10.333333015441895),Solomon Islands
-10.25,161.6666717529297,1,POINT (161.6666717529297 -10.25),Solomon Islands
-10.25,161.8333282470703,1,POINT (161.8333282470703 -10.25),Solomon Islands
-10.166666984558105,161.8333282470703,1,POINT (161.8333282470703 -10.166666984558105),Solomon Islands
-10.166666984558105,161.9166717529297,1,POINT (161.9166717529297 -10.166666984558105),Solomon Islands
-10.166666984558105,161.75,1,POINT (161.75 -10.166666984558105),Solomon Islands
-10.166666984558105,161.5833282470703,1,POINT (161.5833282470703 -10.166666984558105),Solomon Islands
-10.083333015441895,161.5833282470703,1,POINT (161.5833282470703 -10.083333015441895),Solomon Islands
-10.083333015441895,161.6666717529297,1,POINT (161.6666717529297 -10.083333015441895),Solomon Islands
-10.083333015441895,161.75,1,POINT (161.75 -10.083333015441895),Solomon Islands
-10.083333015441895,161.8333282470703,1,POINT (161.8333282470703 -10.083333015441895),Solomon Islands
-10.166666984558105,162.0,1,POINT (162 -10.166666984558105),Solomon Islands
-10.083333015441895,162.0,1,POINT (162 -10.083333015441895),Solomon Islands
-10.0,162.0,1,POINT (162 -10),Solomon Islands
-10.0,161.8333282470703,1,POINT (161.8333282470703 -10),Solomon Islands
-10.0,161.9166717529297,1,POINT (161.9166717529297 -10),Solomon Islands
-9.916666984558105,161.9166717529297,1,POINT (161.9166717529297 -9.916666984558105),Solomon Islands
-9.916666984558105,162.0833282470703,1,POINT (162.0833282470703 -9.916666984558105),Solomon Islands
-9.916666984558105,162.0,1,POINT (162 -9.916666984558105),Solomon Islands
-9.833333015441895,162.0833282470703,1,POINT (162.0833282470703 -9.833333015441895),Solomon Islands
-9.833333015441895,161.9166717529297,1,POINT (161.9166717529297 -9.833333015441895),Solomon Islands
-9.833333015441895,161.8333282470703,1,POINT (161.8333282470703 -9.833333015441895),Solomon Islands
-9.75,161.5833282470703,1,POINT (161.5833282470703 -9.75),Solomon Islands
-9.75,161.8333282470703,1,POINT (161.8333282470703 -9.75),Solomon Islands
-9.75,162.0833282470703,1,POINT (162.0833282470703 -9.75),Solomon Islands
-9.75,162.0,1,POINT (162 -9.75),Solomon Islands
-9.666666984558105,162.0,1,POINT (162 -9.666666984558105),Solomon Islands
-9.666666984558105,161.8333282470703,1,POINT (161.8333282470703 -9.666666984558105),Solomon Islands
-9.666666984558105,161.5833282470703,1,POINT (161.5833282470703 -9.666666984558105),Solomon Islands
-9.583333015441895,161.8333282470703,1,POINT (161.8333282470703 -9.583333015441895),Solomon Islands
-10.583333015441895,161.4166717529297,1,POINT (161.4166717529297 -10.583333015441895),Solomon Islands
-10.583333015441895,161.3333282470703,1,POINT (161.3333282470703 -10.583333015441895),Solomon Islands
-10.5,161.3333282470703,1,POINT (161.3333282470703 -10.5),Solomon Islands
-10.416666984558105,161.3333282470703,1,POINT (161.3333282470703 -10.416666984558105),Solomon Islands
-10.416666984558105,161.25,1,POINT (161.25 -10.416666984558105),Solomon Islands
