latitude,longitude,coastal_200m_more_depth,geometry,Country
-16.83333396911621,168.5833282470703,1,POINT (168.5833282470703 -16.83333396911621),Vanuatu
-16.83333396911621,168.6666717529297,1,POINT (168.6666717529297 -16.83333396911621),Vanuatu
-15.0,166.5,1,POINT (166.5 -15),Vanuatu
-14.916666984558105,166.5,1,POINT (166.5 -14.916666984558105),Vanuatu
-14.833333015441895,166.5,1,POINT (166.5 -14.833333015441895),Vanuatu
-14.75,166.5,1,POINT (166.5 -14.75),Vanuatu
-14.666666984558105,166.5,1,POINT (166.5 -14.666666984558105),Vanuatu
-14.583333015441895,166.5,1,POINT (166.5 -14.583333015441895),Vanuatu
-15.083333015441895,168.0,1,POINT (168 -15.083333015441895),Vanuatu
-15.083333015441895,168.25,1,POINT (168.25 -15.083333015441895),Vanuatu
-15.0,168.1666717529297,1,POINT (168.1666717529297 -15),Vanuatu
-15.0,168.25,1,POINT (168.25 -15),Vanuatu
-15.0,168.0,1,POINT (168 -15),Vanuatu
-14.916666984558105,168.0,1,POINT (168 -14.916666984558105),Vanuatu
-14.833333015441895,168.0833282470703,1,POINT (168.0833282470703 -14.833333015441895),Vanuatu
-14.833333015441895,168.0,1,POINT (168 -14.833333015441895),Vanuatu
-14.916666984558105,168.1666717529297,1,POINT (168.1666717529297 -14.916666984558105),Vanuatu
-14.833333015441895,168.1666717529297,1,POINT (168.1666717529297 -14.833333015441895),Vanuatu
-14.916666984558105,166.8333282470703,1,POINT (166.8333282470703 -14.916666984558105),Vanuatu
-14.916666984558105,167.1666717529297,1,POINT (167.1666717529297 -14.916666984558105),Vanuatu
-14.75,166.75,1,POINT (166.75 -14.75),Vanuatu
-14.666666984558105,166.75,1,POINT (166.75 -14.666666984558105),Vanuatu
-14.666666984558105,166.6666717529297,1,POINT (166.6666717529297 -14.666666984558105),Vanuatu
-14.583333015441895,166.5833282470703,1,POINT (166.5833282470703 -14.583333015441895),Vanuatu
-14.583333015441895,166.6666717529297,1,POINT (166.6666717529297 -14.583333015441895),Vanuatu
-14.416666984558105,167.3333282470703,1,POINT (167.3333282470703 -14.416666984558105),Vanuatu
-14.416666984558105,167.5,1,POINT (167.5 -14.416666984558105),Vanuatu
-14.416666984558105,167.4166717529297,1,POINT (167.4166717529297 -14.416666984558105),Vanuatu
-14.416666984558105,167.5833282470703,1,POINT (167.5833282470703 -14.416666984558105),Vanuatu
-14.333333015441895,167.3333282470703,1,POINT (167.3333282470703 -14.333333015441895),Vanuatu
-14.333333015441895,167.6666717529297,1,POINT (167.6666717529297 -14.333333015441895),Vanuatu
-14.25,167.3333282470703,1,POINT (167.3333282470703 -14.25),Vanuatu
-14.25,167.6666717529297,1,POINT (167.6666717529297 -14.25),Vanuatu
